Country_1,Country_2,Country_1_raw_count,Country_2_raw_count,Delay,Pearson
Albania,Slovenia,6106,2483,-0.0,205.28550143896945
Albania,Somalia,6106,2696,-0.0,224.6189277045046
Albania,South Africa,6106,563891,-0.0,222.53907054055995
Albania,South Sudan,6106,1290,-0.0,212.19906478652848
Albania,Spain,6106,150376,12.0,154.8789892593019
Albania,Sri Lanka,6106,2925,-0.0,215.9305637711156
Albania,Sudan,6106,6730,-0.0,210.35002768432673
Albania,Suriname,6106,3494,-0.0,218.66518490665788
Albania,Sweden,6106,0,-228.0,nan
Albania,Switzerland,6106,37100,-0.0,171.6295362358603
Albania,Syria,6106,730,-0.0,224.27087679424346
Albania,Taiwan*,6106,473,-0.0,164.32305838418708
Albania,Tajikistan,6106,7581,-0.0,212.74189242259675
Albania,Tanzania,6106,183,6.0,154.25217544731092
Albania,Thailand,6106,3281,-0.0,157.4805353719898
Albania,Timor-Leste,6106,25,-0.0,161.1980309386248
Albania,Togo,6106,1106,-0.0,225.7755943134347
Albania,Trinidad and Tobago,6106,724,-0.0,186.0882658162756
Albania,Tunisia,6106,1752,-0.0,200.52177053556366
Albania,Turkey,6106,251105,-0.0,203.61643084870846
Albania,US,6106,2315995,-0.0,226.84125275802708
Albania,Uganda,6106,1564,-0.0,216.09095676629417
Albania,Ukraine,6106,64496,-0.0,226.2643332942613
Albania,United Arab Emirates,6106,66095,-0.0,213.8817043836301
Albania,United Kingdom,6106,1824,-0.0,183.51701796883415
Albania,Uruguay,6106,1459,-0.0,209.47674665018087
Albania,Uzbekistan,6106,41225,-0.0,222.10883403948444
Albania,Venezuela,6106,42006,-0.0,213.73300921883532
Albania,Vietnam,6106,815,-0.0,211.97147098122394
Albania,West Bank and Gaza,6106,16843,-0.0,214.27072483236142
Albania,Western Sahara,6106,8,1.0,171.61541635942822
Albania,Yemen,6106,1200,-0.0,219.80476798937156
Albania,Zambia,6106,11674,-0.0,217.50004537135072
Albania,Zimbabwe,6106,5345,-0.0,202.64365978174874
Algeria,Afghanistan,32745,30537,-0.0,220.33007415342288
Algeria,Albania,32745,6106,-0.0,226.7577660807206
Algeria,Andorra,32745,928,-0.0,182.2686910140899
Algeria,Angola,32745,1198,-0.0,211.77838838947474
Algeria,Antigua and Barbuda,32745,91,-0.0,225.53819645901066
Algeria,Argentina,32745,349132,-0.0,209.29804736298567
Algeria,Armenia,32745,40089,-0.0,226.90517963684584
Algeria,Australia,32745,22465,-0.0,215.29152935728493
Algeria,Austria,32745,25043,-0.0,187.15951401140535
Algeria,Azerbaijan,32745,34705,-0.0,227.26407422482941
Algeria,Bahamas,32745,948,-0.0,175.73415977116395
Algeria,Bahrain,32745,50946,-0.0,226.33973435290977
Algeria,Bangladesh,32745,221275,-0.0,226.4090334266196
Algeria,Barbados,32745,154,-0.0,206.67142865488103
Algeria,Belarus,32745,71864,-0.0,219.02422384756102
Algeria,Belgium,32745,18565,1.0,171.3822945591109
Algeria,Belize,32745,287,-0.0,157.445809074805
Algeria,Benin,32745,1793,-0.0,224.10091115105524
Algeria,Bhutan,32745,150,-0.0,225.69162757868585
Algeria,Bolivia,32745,71489,-0.0,218.49679514509606
Algeria,Bosnia and Herzegovina,32745,14709,-0.0,222.45513246515378
Algeria,Botswana,32745,493,-0.0,178.09423412878127
Algeria,Brazil,32745,3522155,-0.0,227.29122983526915
Algeria,Brunei,32745,139,30.0,148.44861945838383
Algeria,Bulgaria,32745,12157,-0.0,226.648179007993
Algeria,Burkina Faso,32745,1103,-0.0,192.9100243355787
Algeria,Burma,32745,385,-0.0,218.1737980630001
Algeria,Burundi,32745,357,-0.0,225.34624595657453
Algeria,Cabo Verde,32745,3628,-0.0,223.96937422141556
Algeria,Cambodia,32745,272,-0.0,205.47558108885318
Algeria,Cameroon,32745,18448,-0.0,222.46527113034426
Algeria,Canada,32745,118192,-0.0,217.88095026910077
Algeria,Central African Republic,32745,1818,-0.0,221.73631317734566
Algeria,Chad,32745,918,-0.0,200.36816359025357
Algeria,Chile,32745,394399,-0.0,219.70869422338296
Algeria,China,32745,84873,48.0,111.96815278138574
Algeria,Colombia,32745,518229,-0.0,212.98880292673394
Algeria,Comoros,32745,410,-0.0,222.1385399581584
Algeria,Congo (Brazzaville),32745,1742,-0.0,224.60983565135618
Algeria,Congo (Kinshasa),32745,9439,-0.0,224.39639394421994
Algeria,Costa Rica,32745,18211,-0.0,210.6873326598868
Algeria,Cote d'Ivoire,32745,17472,-0.0,227.67244397655517
Algeria,Croatia,32745,9008,-0.0,221.99414827523177
Algeria,Cuba,32745,3590,-0.0,206.15651775217486
Algeria,Cyprus,32745,1237,-0.0,192.28084045734826
Algeria,Czechia,32745,19053,-0.0,221.70408811308138
Algeria,Denmark,32745,16153,-0.0,191.01739549801192
Algeria,Diamond Princess,32745,651,44.0,127.5673639283099
Algeria,Djibouti,32745,5327,-0.0,210.70840044140198
Algeria,Dominica,32745,18,16.0,168.07418867974005
Algeria,Dominican Republic,32745,72567,-0.0,226.92287502703763
Algeria,Ecuador,32745,102304,-0.0,223.9333592549967
Algeria,Egypt,32745,78108,-0.0,227.09718447146003
Algeria,El Salvador,32745,15815,-0.0,226.96741150863951
Algeria,Equatorial Guinea,32745,4413,-0.0,215.34156485299448
Algeria,Eritrea,32745,295,-0.0,225.5935697804833
Algeria,Estonia,32745,2170,-0.0,192.45946819323615
Algeria,Eswatini,32745,3951,-0.0,215.77989843437635
Algeria,Ethiopia,32745,21307,-0.0,214.8783484112859
Algeria,Fiji,32745,24,-0.0,182.77252729018042
Algeria,Finland,32745,7350,-0.0,186.44369988442227
Algeria,France,32745,87927,-0.0,179.85381753362674
Algeria,Gabon,32745,7424,-0.0,227.74145025630312
Algeria,Gambia,32745,1315,-0.0,175.8376978205686
Algeria,Georgia,32745,1310,-0.0,213.09745901960284
Algeria,Germany,32745,224215,-0.0,180.3133495717144
Algeria,Ghana,32745,43693,-0.0,226.2627136388264
Algeria,Greece,32745,1347,24.0,160.13073172159648
Algeria,Grenada,32745,24,-0.0,182.06511156134184
Algeria,Guatemala,32745,66131,-0.0,216.80800935229286
Algeria,Guinea,32745,8928,-0.0,225.0660354728781
Algeria,Guinea-Bissau,32745,1127,-0.0,222.14708887693004
Algeria,Guyana,32745,954,-0.0,203.9689717320626
Algeria,Haiti,32745,5933,-0.0,221.0936554524895
Algeria,Holy See,32745,12,-0.0,191.09576240272048
Algeria,Honduras,32745,13418,-0.0,223.55048501046397
Algeria,Hungary,32745,3958,-0.0,209.8747345156546
Algeria,Iceland,32745,2050,-0.0,153.9122614476951
Algeria,India,32745,3250429,-0.0,218.20213309327502
Algeria,Indonesia,32745,138575,-0.0,225.13057811330236
Algeria,Iran,32745,333900,-0.0,220.30621346254767
Algeria,Iraq,32745,198560,-0.0,222.06961735708933
Algeria,Ireland,32745,23364,13.0,171.59691335501697
Algeria,Israel,32745,102477,-0.0,220.11760090371726
Algeria,Italy,32745,210015,-0.0,189.43443160681332
Algeria,Jamaica,32745,958,-0.0,218.21768203451754
Algeria,Japan,32745,61730,-0.0,222.57450800926944
Algeria,Jordan,32745,1756,-0.0,218.4768921747053
Algeria,Kazakhstan,32745,99654,-0.0,225.2177156126402
