Country_1,Country_2,Country_1_raw_count,Country_2_raw_count,Delay,Pearson
Algeria,Austria,584,9618,-0.0,68.72988359478842
Algeria,Azerbaijan,584,273,-0.0,68.23135077834888
Algeria,Bahamas,584,14,-0.0,68.18913719115797
Algeria,Bahrain,584,515,-0.0,62.329256656387564
Algeria,Bangladesh,584,49,-0.0,66.98833772222166
Algeria,Barbados,584,33,-0.0,68.2863731207061
Algeria,Belarus,584,152,-0.0,64.62197686665202
Algeria,Belgium,584,11899,-0.0,68.59293906494662
Algeria,Belize,584,3,-0.0,65.75885408444658
Algeria,Benin,584,6,-0.0,65.74960190424017
Algeria,Bhutan,584,4,-0.0,63.877339896085445
Algeria,Bolivia,584,97,-0.0,68.0352023067348
Algeria,Bosnia and Herzegovina,584,368,-0.0,68.6900482482368
Algeria,Botswana,584,3,-0.0,33.64279607616261
Algeria,Brazil,584,4579,-0.0,68.8192997003596
Algeria,Brunei,584,127,-0.0,63.0025870410837
Algeria,Bulgaria,584,359,-0.0,67.85260133567843
Algeria,Burkina Faso,584,246,-0.0,68.73514628335334
Algeria,Burma,584,14,-0.0,56.644323833148384
Algeria,Cabo Verde,584,6,-0.0,67.54573230718395
Algeria,Cambodia,584,107,-0.0,65.53418138216637
Algeria,Cameroon,584,139,-0.0,68.37794331578219
Algeria,Canada,584,7398,-0.0,68.52691032384188
Algeria,Central African Republic,584,3,-0.0,60.87163006757005
Algeria,Chad,584,5,-0.0,66.651101383549
Algeria,Chile,584,2449,-0.0,68.64914021430017
Algeria,China,584,82198,22.0,28.598054138245256
Algeria,Colombia,584,798,-0.0,68.79481434923514
Algeria,Congo (Brazzaville),584,19,-0.0,59.789756141467215
Algeria,Congo (Kinshasa),584,81,-0.0,68.38874184519838
Algeria,Costa Rica,584,330,-0.0,68.65428127912206
Algeria,Cote d'Ivoire,584,168,-0.0,66.78541331924522
Algeria,Croatia,584,790,-0.0,68.90848979378976
Algeria,Cuba,584,170,-0.0,67.37869180681352
Algeria,Cyprus,584,230,-0.0,68.19660867014524
Algeria,Czechia,584,3001,-0.0,68.67476950074341
Algeria,Denmark,584,2755,-0.0,64.72664764991983
Algeria,Diamond Princess,584,712,23.0,31.823060330255924
Algeria,Djibouti,584,18,-0.0,66.05497268978735
Algeria,Dominica,584,11,-0.0,64.81356393429238
Algeria,Dominican Republic,584,901,-0.0,67.95790841949119
Algeria,Ecuador,584,1962,-0.0,68.50489251407903
Algeria,Egypt,584,656,-0.0,66.98912112927498
Algeria,El Salvador,584,30,-0.0,65.56654874917896
Algeria,Equatorial Guinea,584,12,-0.0,66.18298849897957
Algeria,Eritrea,584,12,-0.0,63.99687015128754
Algeria,Estonia,584,715,-0.0,66.89362751700767
Algeria,Eswatini,584,9,-0.0,67.87172603917216
Algeria,Ethiopia,584,23,-0.0,67.214969423409
Algeria,Fiji,584,5,-0.0,66.68496950015415
Algeria,Finland,584,1352,-0.0,67.85420630353904
Algeria,France,584,45170,-0.0,68.60765443596229
Algeria,Gabon,584,7,-0.0,66.35604770941352
Algeria,Gambia,584,4,-0.0,67.28857854964531
Algeria,Georgia,584,103,-0.0,65.33683514589485
Algeria,Germany,584,66885,-0.0,68.64960961519208
Algeria,Ghana,584,152,-0.0,67.01920926341852
Algeria,Greece,584,1212,-0.0,66.80894930599634
Algeria,Grenada,584,9,-0.0,63.619470199936586
Algeria,Guatemala,584,36,-0.0,67.79472779626302
Algeria,Guinea,584,22,-0.0,62.99982015280067
Algeria,Guinea-Bissau,584,8,-0.0,54.962576351304875
Algeria,Guyana,584,8,7.0,58.122669047136434
Algeria,Haiti,584,15,-0.0,66.88365744943476
Algeria,Holy See,584,6,-0.0,66.10198717063687
Algeria,Honduras,584,139,-0.0,66.90958999713908
Algeria,Hungary,584,447,-0.0,68.88393282626748
Algeria,Iceland,584,1086,-0.0,67.78785839160821
Algeria,India,584,1251,-0.0,68.89962831966648
Algeria,Indonesia,584,1414,-0.0,68.74559270350179
Algeria,Iran,584,41495,-0.0,64.36345520759367
Algeria,Iraq,584,630,-0.0,67.6843735743673
Algeria,Ireland,584,2910,-0.0,68.79920380224934
Algeria,Israel,584,4695,-0.0,68.02798465371228
Algeria,Italy,584,101739,-0.0,66.26528987524219
Algeria,Jamaica,584,36,-0.0,65.76650268387694
Algeria,Japan,584,1866,-0.0,61.82960671890925
Algeria,Jordan,584,268,-0.0,68.30693262310984
Algeria,Kazakhstan,584,302,-0.0,66.56835818186484
Algeria,Kenya,584,50,-0.0,68.61360474385143
Algeria,Korea South,584,9661,-0.0,44.74165974987107
Algeria,Kosovo,584,94,-0.0,60.55655188393373
Algeria,Kuwait,584,266,-0.0,60.843892217264205
Algeria,Kyrgyzstan,584,94,-0.0,67.34696734662079
Algeria,Laos,584,8,-0.0,64.26476495918655
Algeria,Latvia,584,376,-0.0,68.5874204403306
Algeria,Lebanon,584,446,-0.0,67.09652428944831
Algeria,Liberia,584,3,-0.0,61.032344100984844
Algeria,Libya,584,8,-0.0,55.66981241749697
Algeria,Liechtenstein,584,62,-0.0,65.25472320275962
Algeria,Lithuania,584,491,-0.0,68.61013471557912
Algeria,Luxembourg,584,1988,-0.0,68.53101386324947
Algeria,MS Zaandam,584,2,-0.0,51.51526471334083
Algeria,Madagascar,584,43,-0.0,67.0665250802593
